"FworkCode","ProgType","PwayCode","LearnAimRef","EffectiveFrom","EffectiveTo","FrameworkComponentType","Created_On","Created_By","Modified_On","Modified_By"
"466","3","1","50065348","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","50065816","01 Feb 2013","19 Sep 2017","2","03 Feb 2014","suttonf","19 Oct 2017","GUINIVAS"
"466","3","1","50072377","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","50073370","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","50073679","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","5007393X","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","5009273X","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","50101742","01 Feb 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","50102394","01 Feb 2013","19 Sep 2017","1","03 Feb 2014","suttonf","19 Oct 2017","GUINIVAS"
"466","3","1","50102783","01 Feb 2013","22 Sep 2014","1","03 Feb 2014","suttonf","20 Nov 2014","guinivas"
"466","3","1","50104391","01 Feb 2013","24 Jul 2018","1","03 Feb 2014","suttonf","25 Jul 2018","SGUINIVAN"
"466","3","1","50104755","01 Feb 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","50107975","01 Feb 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","50118109","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60004915","01 Feb 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60013278","01 Feb 2013","22 Sep 2014","1","03 Feb 2014","suttonf","20 Nov 2014","guinivas"
"466","3","1","6001331X","01 Feb 2013","19 Sep 2017","2","03 Feb 2014","suttonf","19 Oct 2017","GUINIVAS"
"466","3","1","60013928","01 Feb 2013","19 Sep 2017","1","03 Feb 2014","suttonf","19 Oct 2017","GUINIVAS"
"466","3","1","60017752","01 Feb 2013","07 Oct 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60024227","16 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60025153","01 Feb 2013","07 Oct 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60025608","01 Feb 2013","07 Oct 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60028646","01 Feb 2013","07 Oct 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60028658","16 Sep 2013","17 Feb 2014","1","05 Mar 2014","Guinivas","05 Mar 2014","Guinivas"
"466","3","1","60031384","01 Feb 2013","07 Oct 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","6004424X","16 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60044779","16 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60047094","16 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","6004939X","16 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60072805","22 Sep 2014","19 Sep 2017","1","18 Nov 2014","guinivas","19 Oct 2017","GUINIVAS"
"466","3","1","60079836","16 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","6008246X","16 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","6008280X","16 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"466","3","1","60085976","16 Sep 2013","24 Jul 2018","2","03 Feb 2014","suttonf","25 Jul 2018","SGUINIVAN"
"466","3","1","60136923","22 Sep 2014","","2","18 Nov 2014","guinivas","27 Nov 2014","guinivas"
"466","3","1","60148871","19 Oct 2015","","1","05 Nov 2015","guinivas","05 Nov 2015","guinivas"
"466","3","1","60148895","19 Oct 2015","19 Oct 2015","1","05 Nov 2015","guinivas","23 Dec 2015","guinivas"
"466","3","1","60149681","19 Oct 2015","","2","05 Nov 2015","guinivas","05 Nov 2015","guinivas"
"466","3","1","6015374x","19 Oct 2015","","2","05 Nov 2015","guinivas","05 Nov 2015","guinivas"
"466","3","1","60153775","19 Oct 2015","19 Oct 2015","2","05 Nov 2015","guinivas","23 Dec 2015","guinivas"
"469","3","0","60006183","26 May 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"469","3","0","60009111","26 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"469","3","0","6006514X","28 Nov 2012","06 Mar 2013","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"469","3","1","60006183","28 Nov 2012","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"469","3","1","60009111","28 Nov 2012","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"469","3","2","6006514X","28 Nov 2012","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","50117907","03 Oct 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","50117920","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","50118985","26 May 2011","06 Mar 2013","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","60009986","03 Oct 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","60009998","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","60018124","03 Oct 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","60018549","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","6002737X","03 Oct 2011","06 Mar 2013","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","60042709","03 Apr 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","60062198","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","60062204","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","60072155","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","0","60072167","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","50117907","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"471","3","1","50117920","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"471","3","1","50118985","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60009986","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60009998","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60018124","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60018549","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60025669","13 Jan 2014","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"471","3","1","60025670","13 Jan 2014","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"471","3","1","6002737X","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60042709","01 Feb 2013","09 Jan 2018","2","03 Feb 2014","suttonf","05 Jan 2018","GUINIVAS"
"471","3","1","60062198","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60062204","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60072155","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60072167","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","60096664","08 Sep 2014","","2","31 Oct 2014","guinivas","31 Oct 2014","guinivas"
"471","3","1","60101179","08 Sep 2014","","2","31 Oct 2014","guinivas","31 Oct 2014","guinivas"
"471","3","1","60101192","08 Sep 2014","07 Jan 2020","3","12 Sep 2014","Guinivas","07 Jan 2020","SGUINIVAN"
"471","3","1","60109476","13 Jan 2014","21 Dec 2018","2","03 Feb 2014","suttonf","02 Jan 2019","SGUINIVAN"
"471","3","1","60109579","13 Jan 2014","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"471","3","1","6016458X","12 Oct 2015","","3","28 Sep 2015","guinivas","28 Sep 2015","guinivas"
"471","3","1","60165753","10 Aug 2015","","2","27 Jul 2015","guinivas","27 Jul 2015","guinivas"
"471","3","1","60165765","10 Aug 2015","","3","27 Jul 2015","guinivas","27 Jul 2015","guinivas"
"471","3","1","60165923","10 Aug 2015","","2","27 Jul 2015","guinivas","27 Jul 2015","guinivas"
"473","3","0","50117658","26 May 2011","21 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","50117907","06 Oct 2011","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","50117920","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","50118973","26 May 2011","21 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","50122824","26 May 2011","21 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60009986","06 Oct 2011","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60009998","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60011609","26 May 2011","21 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60018124","06 Oct 2011","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60018549","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60025669","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60025670","13 Jan 2012","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60026030","06 Oct 2011","21 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60062198","20 Aug 2012","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60062204","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60064158","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60072155","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","0","60072167","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","50117658","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","50117907","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"473","3","1","50117920","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"473","3","1","50118973","01 Feb 2013","23 Feb 2015","3","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"473","3","1","50122824","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60009986","01 Feb 2013","23 Feb 2015","2","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"473","3","1","60009998","01 Feb 2013","23 Feb 2015","2","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"473","3","1","60011609","01 Feb 2013","30 Jun 2013","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60018124","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60018549","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60025669","01 Feb 2013","23 Feb 2015","2","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"473","3","1","60025670","01 Feb 2013","23 Feb 2015","2","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"473","3","1","60026030","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60062198","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60062204","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60064158","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60072155","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60072167","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60096664","08 Sep 2014","","2","12 Sep 2014","Guinivas","12 Sep 2014","Guinivas"
"473","3","1","60101179","08 Sep 2014","","2","12 Sep 2014","Guinivas","12 Sep 2014","Guinivas"
"473","3","1","60109476","23 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60109579","23 Sep 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","6011079X","23 Sep 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"473","3","1","60142558","18 Jan 2016","","2","24 Dec 2015","guinivas","24 Dec 2015","guinivas"
"473","3","1","6014256x","18 Jan 2016","","2","24 Dec 2015","guinivas","24 Dec 2015","guinivas"
"473","3","1","60143630","18 Jan 2016","","3","24 Dec 2015","guinivas","24 Dec 2015","guinivas"
"473","3","1","60159704","01 Jun 2015","","2","28 May 2015","guinivas","28 May 2015","guinivas"
"473","3","1","60159716","01 Jun 2015","","2","28 May 2015","guinivas","28 May 2015","guinivas"
"473","3","1","60159728","01 Jun 2015","","3","28 May 2015","guinivas","28 May 2015","guinivas"
"473","3","1","60169096","12 Oct 2015","","3","28 Sep 2015","guinivas","28 Sep 2015","guinivas"
"473","3","1","6017481X","12 Oct 2015","26 Oct 2015","2","28 Sep 2015","guinivas","12 Oct 2015","guinivas"
"473","3","1","60177196","18 Jan 2016","","3","24 Dec 2015","guinivas","24 Dec 2015","guinivas"
"474","3","0","50117683","26 May 2011","21 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","50117907","01 May 2012","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","50117920","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","5011895X","26 May 2011","21 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","50121248","26 May 2011","21 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60009986","01 May 2012","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60009998","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60012900","26 May 2011","21 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60018124","01 May 2012","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60018549","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60025669","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60025670","13 Jan 2012","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60062162","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60062198","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60062204","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60072155","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","0","60072167","01 Feb 2013","21 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","50117683","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","50117907","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"474","3","1","50117920","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"474","3","1","5011895X","01 Feb 2013","23 Feb 2015","3","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"474","3","1","50121248","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","60009986","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","60009998","01 Feb 2013","23 Feb 2015","2","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"474","3","1","60012900","01 Feb 2013","23 Feb 2015","3","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"474","3","1","60018124","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","60018549","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","60025669","01 Feb 2013","23 Feb 2015","2","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"474","3","1","60025670","01 Feb 2013","23 Feb 2015","2","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"474","3","1","60062162","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","60062198","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","60062204","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","60072155","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","60072167","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"474","3","1","60096664","08 Sep 2014","","2","12 Sep 2014","Guinivas","12 Sep 2014","Guinivas"
"474","3","1","60101179","08 Sep 2014","","2","12 Sep 2014","Guinivas","12 Sep 2014","Guinivas"
"474","3","1","60109476","10 Feb 2014","21 Dec 2018","2","04 Mar 2014","Guinivas","02 Jan 2019","SGUINIVAN"
"474","3","1","60109579","10 Feb 2014","","2","04 Mar 2014","Guinivas","04 Mar 2014","Guinivas"
"474","3","1","60142558","18 Jan 2016","","2","24 Dec 2015","guinivas","24 Dec 2015","guinivas"
"474","3","1","6014256x","18 Jan 2016","","2","24 Dec 2015","guinivas","24 Dec 2015","guinivas"
"474","3","1","60159704","01 Jun 2015","","2","28 May 2015","guinivas","28 May 2015","guinivas"
"474","3","1","60159716","01 Jun 2015","","2","28 May 2015","guinivas","28 May 2015","guinivas"
"474","3","1","60159741","01 Jun 2015","","3","28 May 2015","guinivas","28 May 2015","guinivas"
"474","3","1","60179314","18 Jan 2016","","3","24 Dec 2015","guinivas","24 Dec 2015","guinivas"
"474","3","1","60330454","10 Apr 2018","","2","11 Apr 2018","SGUINIVAN","11 Apr 2018","SGUINIVAN"
"474","3","1","60330521","10 Apr 2018","","2","11 Apr 2018","SGUINIVAN","11 Apr 2018","SGUINIVAN"
"474","3","1","60331422","10 Apr 2018","","3","11 Apr 2018","SGUINIVAN","11 Apr 2018","SGUINIVAN"
"476","3","0","50117907","20 Aug 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","50117920","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","50118043","26 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","50122460","26 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60009986","20 Aug 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60009998","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60018124","20 Aug 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60018549","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60025669","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60025670","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60062198","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60062204","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60072155","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","0","60072167","01 Feb 2013","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","1","50117907","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"476","3","1","50117920","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"476","3","1","50118043","01 Feb 2013","","3","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","1","50122460","01 Feb 2013","09 Jan 2018","3","03 Feb 2014","suttonf","05 Jan 2018","GUINIVAS"
"476","3","1","60009986","01 Feb 2013","23 Feb 2015","2","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"476","3","1","60009998","01 Feb 2013","23 Feb 2015","2","03 Feb 2014","suttonf","03 Mar 2015","guinivas"
"476","3","1","60018124","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","1","60018549","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","1","60025669","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"476","3","1","60025670","01 Feb 2013","20 Apr 2015","2","03 Feb 2014","suttonf","08 Apr 2015","guinivas"
"476","3","1","60062198","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","1","60062204","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","1","60072155","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","1","60072167","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"476","3","1","60096664","08 Sep 2014","","2","12 Sep 2014","Guinivas","12 Sep 2014","Guinivas"
"476","3","1","60101179","08 Sep 2014","","2","12 Sep 2014","Guinivas","12 Sep 2014","Guinivas"
"476","3","1","60109476","10 Feb 2014","21 Dec 2018","2","04 Mar 2014","Guinivas","02 Jan 2019","SGUINIVAN"
"476","3","1","60109579","10 Feb 2014","","2","04 Mar 2014","Guinivas","04 Mar 2014","Guinivas"
"480","3","0","50092340","26 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"480","3","0","50093514","26 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"480","3","0","50095754","26 May 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"480","3","0","50095791","26 May 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"480","3","1","50092340","01 Feb 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"480","3","1","50093514","01 Feb 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"480","3","1","50095754","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"480","3","1","50095791","01 Feb 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60006614","04 Jul 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60009305","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60011543","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60011592","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60011713","04 Jul 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60012377","04 Jul 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60012626","04 Jul 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60013369","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60019013","31 May 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60019207","04 Jul 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60020532","12 Dec 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60027228","12 Dec 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60030732","12 Dec 2011","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60037210","12 Dec 2011","06 Mar 2013","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","0","60044160","13 Jun 2012","06 Mar 2013","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60006614","01 Jan 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60009305","01 Jan 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60011543","01 Jan 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60011592","01 Jan 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60011713","01 Jan 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60012377","01 Jan 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60012626","01 Jan 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60013369","01 Jan 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60019013","01 Jan 2013","","1","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60019207","01 Jan 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
"485","3","1","60020532","01 Jan 2013","","2","03 Feb 2014","suttonf","03 Feb 2014","suttonf"
